,Profile,Features changed,Perc. features changed with bad shap vals,Distance to data point,Distance to training data point,Target missed
660,Run 1_Trace 1613475897338,1,0.0,0.045454545454545456,0.6676235970825333,False
661,Run 1_Trace 1613483569986,1,0.0,0.17141596490558744,0.5767614590726375,False
662,Run 1_Trace 1613475804289,1,0.0,0.13178871072248913,1.167054063943814,False
663,Run 1_Trace 1613582255833,3,0.0,0.0852155888460197,0.6766551541024073,False
664,Run 1_Trace 1613475777483,3,0.0,0.06853534376926392,0.6568013337050966,False
665,Run 1_Trace 1613476413958,4,0.0,0.17706235156001726,0.6765484778829668,False
666,Run 1_Trace 1613676453617,7,0.0,0.10212239621571369,0.06657374105040254,False
667,Run 1_Trace 1613475771140,5,0.0,0.06310687365372036,0.38382352941176473,False
668,Run 1_Trace 1613475743328,2,0.0,0.044639260925658036,1.1686469333032876,False
669,Run 1_Trace 1613475717088,1,0.0,0.3229166666666667,0.4229492019734821,False
670,Run 1_Trace 1613475781251,6,0.0,0.05055559520338845,0.34491684643252585,False
671,Run 1_Trace 1613603124544,6,0.0,0.1098793796704071,0.49850861677938973,False
672,Run 1_Trace 1613475770925,1,0.0,0.07291666666666667,0.7145973040228348,False
673,3.02,5,0.0,0.12068960618496742,0.2698156093561874,False
674,Run 1_Trace 1613475791678,6,0.0,0.045228150977652086,0.26785714285735934,False
675,Run 1_Trace 1613688265739,4,0.0,0.10914426765993966,0.9208762904049335,False
676,6B3.3,4,0.0,0.12133166751304816,0.20834027337468883,False
677,Run 1_Trace 1613475800274,6,0.0,0.06450514746973961,0.26785714285735907,False
678,Run 1_Trace 1613475794005,4,0.0,0.06771334083485295,0.5346186133172861,False
679,Run 1_Trace 1613475741402,2,0.0,0.21679859265344179,0.3513377815654401,False
680,Run 1_Trace 1613475774954,5,0.0,0.137998571403063,0.333333333333494,False
681,Run 1_Trace 1613482609169,7,14.285714285714285,0.03926939494665078,0.39285714285714285,False
682,Run 1_Trace 1613642019497,7,42.857142857142854,0.0965492190054443,0.0,False
683,6606011_20170517018_RABL4650NL#02_F01.hid,2,0.0,0.20396577875483918,0.2169101513753059,False
684,Run 1_Trace 1613475796854,6,0.0,0.08158783553823776,0.34848484848498223,False
685,Run 1_Trace 1613475798416,4,0.0,0.14027274648688237,0.10487034648451242,False
686,Run 1_Trace 1613475754466,5,0.0,0.07324671695440307,0.1457778414202409,False
687,5.66,2,0.0,0.1259469696969697,0.6770661555669447,False
688,Run 1_Trace 1613476012276,1,0.0,0.017609481207180238,0.5868124901546026,False
689,Run 1_Trace 1613587931927,9,0.0,0.1537420181970454,0.7344484515981571,False
690,Run 1_Trace 1613475932663,4,0.0,0.05736868495129677,0.7329478322856384,False
691,4.41,9,55.55555555555556,0.09897413547697792,0.0,False
692,Run 1_Trace 1613475724300,2,0.0,0.17513192598677513,0.35813359963951663,False
693,Run 1_Trace 1613475804072,5,0.0,0.04829586212511909,0.2290237460972604,False
694,Run 1_Trace 1613475934875,4,0.0,0.05360907566716068,0.27074522560961073,False
695,Run 1_Trace 1613475753825,5,0.0,0.1069037403641467,0.04748041712128275,False
696,Run 1_Trace 1613475862504,8,37.5,0.15570574498647194,0.0,False
697,Run 1_Trace 1613475924367,2,0.0,0.08604337452308353,0.4189359726972006,False
698,Run 1_Trace 1613475823658,1,0.0,0.14583333333333334,0.6689655081903015,False
699,Run 1_Trace 1613475887928,4,0.0,0.06213219498642773,0.141360837742659,False
700,Run 1_Trace 1613669815983,2,0.0,0.14349344181746088,0.5043463773856498,False
701,Run 1_Trace 1613475767762,5,0.0,0.0687581992130524,0.5459985268304581,False
702,Run 1_Trace 1613475838528,1,0.0,0.10416666666666667,0.38030563182666316,False
703,Run 1_Trace 1613483419229,10,30.0,0.06600638676743746,0.0,False
704,Run 1_Trace 1613475790695,7,42.857142857142854,0.13501979882022888,0.16666666666666666,False
705,Run 1_Trace 1613475789260,8,25.0,0.07781410200759477,0.0,False
706,Run 1_Trace 1613475842581,1,0.0,0.3020833333333333,0.44842008706478875,False
707,Run 1_Trace 1613475779338,4,0.0,0.08647642048409399,0.7307711326128815,False
708,Run 1_Trace 1613476003784,4,0.0,0.10925078043560005,0.33740990250406083,False
709,Run 1_Trace 1613575877650,6,0.0,0.0750628048171083,0.09787560502804192,False
710,Run 1_Trace 1613579012645,3,0.0,0.06821895354671338,0.45067699301879977,False
711,5.37,3,0.0,0.029517526577728607,0.5010929059031248,False
712,Run 1_Trace 1613582027506,5,0.0,0.07172478563829654,0.6345238095238095,False
713,Run 1_Trace 1613687761803,4,0.0,0.06681614847556558,0.30341587415943844,False
714,Run 1_Trace 1613475743962,8,50.0,0.09177423809329543,0.03836973120431734,False
715,Run 1_Trace 1613475802949,1,0.0,0.03787878787878788,0.3403264783635989,False
716,Run 1_Trace 1613563965960,4,0.0,0.06339874111087956,0.43777645734960613,False
717,Run 1_Trace 1613481070354,8,37.5,0.06436056210750822,0.0,False
718,Run 1_Trace 1613475802765,2,0.0,0.04537930083215405,0.6224330427945904,False
719,Run 1_Trace 1613475723205,8,25.0,0.11487556065004455,0.001601209802962238,False
720,Run 1_Trace 1613475903928,7,28.57142857142857,0.088862434153931,0.0,False
721,Run 1_Trace 1613475747172,1,0.0,0.3229166666666667,0.5053652599118761,False
722,Run 1_Trace 1613477955923,8,50.0,0.09817917920071037,0.08333333333333333,False
723,Run 1_Trace 1613475818871,7,0.0,0.06605496056798947,0.2919181596941611,False
724,Run 1_Trace 1613651363685,9,22.22222222222222,0.08882767175182305,0.7333333333333334,False
725,Run 1_Trace 1613475826334,3,0.0,0.03891256294429874,0.4670721772184937,False
726,Run 1_Trace 1613604463399,6,0.0,0.0650301481859625,0.1874237763133078,False
727,Run 1_Trace 1613475745503,5,0.0,0.05428796172786177,0.3111250193267718,False
728,Run 1_Trace 1613475798534,7,28.57142857142857,0.09944012206301935,0.0,False
729,Run 1_Trace 1613475738108,8,37.5,0.09097896223724201,0.22109297395068866,False
730,Run 1_Trace 1613660851108,1,0.0,0.022727272727272728,0.6845361946913171,False
731,Run 1_Trace 1613475968742,9,11.11111111111111,0.08406309960514563,0.0,False
732,Run 1_Trace 1613590939694,2,0.0,0.017626883676992482,0.530675493809092,False
733,Run 1_Trace 1613583876720,4,0.0,0.09364772849055356,0.09493887325680234,False
734,Run 1_Trace 1613475798748,3,0.0,0.09547874915725385,0.14456904064899137,False
735,Run 1_Trace 1613475745975,6,0.0,0.09640288055000407,0.1682678764696289,False
736,Run 1_Trace 1613475739664,3,0.0,0.09844653651643594,0.6949314124848397,False
737,Run 1_Trace 1613475858953,5,0.0,0.045722455700498134,0.42647058823529416,False
738,Run 1_Trace 1613475770785,4,0.0,0.05517202568580195,0.3033901019100421,False
739,Run 1_Trace 1613592270380,2,0.0,0.02078355724546717,0.3549056899384782,False
740,Run 1_Trace 1613475740053,2,0.0,0.06503751191032449,0.7895565414143014,False
741,Run 1_Trace 1613475748861,8,37.5,0.09240664047168481,0.0019644472119675605,False
742,Run 1_Trace 1613476014832,11,9.090909090909092,0.07848935081742918,0.0,False
743,Run 1_Trace 1613475768085,2,0.0,0.11600126912911282,0.5789416665473368,False
744,Run 1_Trace 1613563900012,2,0.0,0.06743794359570159,0.6525706125476074,False
745,Run 1_Trace 1613475969049,6,0.0,0.08338947321243063,0.28658124580374683,False
746,Run 1_Trace 1613635535439,1,0.0,0.030303030303030304,0.7840441499238731,False
747,Run 1_Trace 1613475746362,3,0.0,0.08453387365147054,0.43316213255306124,False
748,Run 1_Trace 1613486851307,1,0.0,0.015151515151515152,0.6902695746277973,False
749,Run 1_Trace 1613480605289,1,0.0,0.21120722402189804,0.48958736386369855,False
750,Run 1_Trace 1613558687361,1,0.0,0.0062840443573837935,0.6185720924335688,False
751,Run 1_Trace 1613683897181,2,0.0,0.0357891073428063,0.6399661362178023,False
752,Run 1_Trace 1613475865329,1,0.0,0.052083333333333336,0.3820956604357129,False
753,Run 1_Trace 1613630369313,2,0.0,0.11410984848484848,0.39387988264984586,False
754,Run 1_Trace 1613475938452,2,0.0,0.06692231571269862,0.48726068173573217,False
755,Run 1_Trace 1613475816270,3,0.0,0.09477124183006536,0.19197728695512573,False
756,Run 1_Trace 1613475789156,4,0.0,0.11294261839834518,0.6087662337662874,False
757,Run 1_Trace 1613607008170,1,0.0,0.03787878787878788,0.7240067356433442,False
758,Run 1_Trace 1613480116245,3,0.0,0.09037747500033283,1.0440801435356406,False
759,Run 1_Trace 1613478016657,1,0.0,0.05363892822497442,1.124475447086146,False
760,Run 1_Trace 1613475742104,6,33.33333333333333,0.08786447131223435,0.06576821005500452,False
761,7241785_20080212140_AFJ431#01_B01.hid,1,0.0,0.16666666666666666,0.5531831145178865,False
762,Run 1_Trace 1613475769782,3,0.0,0.0819811548202215,0.6352842411104717,False
763,5.13,5,0.0,0.07101347056280624,0.3348581468266213,False
764,Run 1_Trace 1613615145725,3,0.0,0.06198842366091342,0.4950251397086314,False
765,Run 1_Trace 1613479914059,6,0.0,0.0882534814387212,0.4635738474556942,False
766,Run 1_Trace 1613643056861,7,0.0,0.0717482131158429,0.325,False
767,Run 1_Trace 1613475921472,5,0.0,0.10915229798755006,0.002272648980424596,False
768,Run 1_Trace 1613475806403,5,0.0,0.0451235721504524,0.3352842411077872,False
769,Run 1_Trace 1613477331606,3,0.0,0.07525686940946726,0.2548824150560907,False
770,Run 1_Trace 1613475763648,2,0.0,0.07196969696969696,0.22416072546990082,False
771,3.74,7,0.0,0.1274741644247396,0.125,False
772,5.51,9,33.33333333333333,0.11440216484223936,0.0,False
773,Run 1_Trace 1613475778478,2,0.0,0.09712009803921567,0.44140834530600925,False
774,8pg_B04_04.hid,1,0.0,0.10026385197355027,1.2710209626130824,False
775,Run 1_Trace 1613475715027,1,0.0,0.3020833333333333,0.56763915647714,False
776,Run 1_Trace 1613475934549,9,33.33333333333333,0.13666266438057803,0.0,False
777,Run 1_Trace 1613475725720,10,30.0,0.12126865587719984,0.0,False
778,Run 1_Trace 1613476000609,3,0.0,0.153836155674391,0.6895159637618672,False
779,Run 1_Trace 1613486632731,3,0.0,0.0867678542796485,0.5809420083731239,False
780,Run 1_Trace 1613475741783,1,0.0,0.3333333333333333,0.304838941457246,False
781,Run 1_Trace 1613475714482,3,0.0,0.13868650210985742,0.6147692671212828,False
782,Run 1_Trace 1613475754196,8,37.5,0.08299940336979775,0.0,False
783,Run 1_Trace 1613475749074,7,28.57142857142857,0.09902697142574626,0.09427864015774881,False
784,Run 1_Trace 1613628568177,8,12.5,0.1399238462177052,0.010582024873528143,False
785,Run 1_Trace 1613475893936,2,0.0,0.03951642796469401,0.5625467085040949,False
786,Run 1_Trace 1613475871176,2,0.0,0.09185606060606061,0.574366288802293,False
787,Run 1_Trace 1613607479128,2,0.0,0.016353904517552594,0.5758481787817483,False
788,Run 1_Trace 1613600436392,4,25.0,0.172339075037932,0.34285714285714286,False
789,Run 1_Trace 1613475802599,2,0.0,0.17812499999989,0.2014690153253554,False
790,5.02,10,10.0,0.10377310858682132,0.0,False
791,Run 1_Trace 1613475758376,5,0.0,0.1089580618526862,0.5118333730635222,False
792,Run 1_Trace 1613688337376,1,0.0,0.11458333333333333,0.5800477298946313,False
793,Run 1_Trace 1613486390340,1,0.0,0.11068454229551093,0.7487919900377122,False
794,Run 1_Trace 1613475742819,7,42.857142857142854,0.10503333026865765,0.06006760663612507,False
795,Run 1_Trace 1613580096540,9,33.33333333333333,0.08230689344341915,0.0,False
796,Run 1_Trace 1613475750215,8,25.0,0.07717429401770175,0.0,False
797,Run 1_Trace 1613477342735,6,0.0,0.07576105372295022,0.45056340834285274,False
798,Run 1_Trace 1613475747243,1,0.0,0.08333333333333333,0.9274935004652674,False
799,5.17,9,22.22222222222222,0.10218686953681233,0.08333333333333333,False
800,Run 1_Trace 1613475747865,2,0.0,0.18034025932010847,0.2845023920816905,False
801,Run 1_Trace 1613475866859,4,0.0,0.08353532052213997,0.43373674975011633,False
802,Run 1_Trace 1613475945867,6,0.0,0.042152114519438844,0.6670843930593517,False
803,5.73,3,0.0,0.07576675169479428,0.48626186125668286,False
804,Run 1_Trace 1613475840632,2,0.0,0.06202651515151515,0.45575297523081815,False
805,Run 1_Trace 1613648480880,4,0.0,0.10690779221511056,0.670030780295508,False
806,Run 1_Trace 1613634201127,1,0.0,0.022727272727272728,0.4614396111347971,False
807,2D3.3,1,0.0,0.2249999999994775,0.6949092823284517,False
808,Run 1_Trace 1613475868878,1,0.0,0.16666666666666666,0.43359602532917246,False
809,Run 1_Trace 1613479677894,3,0.0,0.029904383278853138,0.32648663165248276,False
810,Run 1_Trace 1613562597871,5,0.0,0.05370440339022895,0.46242615811927035,False
811,4.16,4,0.0,0.09001886411748723,0.4209405174869032,False
812,Run 1_Trace 1613475840450,9,22.22222222222222,0.09927832473338322,0.0,False
813,Run 1_Trace 1613475740731,2,0.0,0.21679859265344179,0.24072642966656643,False
814,Run 1_Trace 1613486520953,4,0.0,0.07479583089729104,0.4756234826215915,False
815,Run 1_Trace 1613475718020,1,0.0,0.10606060606060606,0.9936942066900609,False
816,Run 1_Trace 1613475771376,4,0.0,0.07952722918340893,0.34848484848846506,False
817,Run 1_Trace 1613490981223,2,0.0,0.06886579164222337,0.4304964112328356,False
818,Run 1_Trace 1613491134516,1,0.0,0.035685340073907695,0.4669783408325679,False
819,Run 1_Trace 1613475773325,3,0.0,0.08711480158538742,0.038693844356531254,False
820,Run 1_Trace 1613478394698,4,0.0,0.0895435030899466,0.3306802547901587,False
821,Run 1_Trace 1613561040474,5,0.0,0.06945316098327312,0.4391473950130258,False
822,Run 1_Trace 1613611246557,5,0.0,0.10618287701521337,0.5303637391504503,False
823,Run 1_Trace 1613475887187,4,0.0,0.0946641034487776,0.3689393939392839,False
824,Run 1_Trace 1613484493474,10,10.0,0.07315828108648463,0.0,False
825,Run 1_Trace 1613483598584,1,0.0,0.3645833333333333,0.33250042307531663,False
826,Run 1_Trace 1613475719855,1,0.0,0.05843306651737468,0.7758648018903423,False
827,Run 1_Trace 1613481999064,3,0.0,0.06796625476411645,0.6233904148169904,False
828,Run 1_Trace 1613475782890,7,42.857142857142854,0.0503290456604079,0.0,False
829,Run 1_Trace 1613475729351,1,0.0,0.3020833333333333,0.49839662898887066,False
830,Run 1_Trace 1613657164536,1,0.0,0.08447828854800031,0.7176247569430932,False
831,Run 1_Trace 1613665628274,4,0.0,0.1281912303817952,0.45464325034077135,False
832,Run 1_Trace 1613623573142,12,33.33333333333333,0.12782968937293074,0.0,False
833,Run 1_Trace 1613655730939,2,0.0,0.09360632692340509,0.4585204134970291,False
834,Run 1_Trace 1613475757345,3,0.0,0.07174887743663408,0.6443563037990875,False
835,Run 1_Trace 1613476002520,3,0.0,0.09994109691155852,0.5028176426367034,False
836,Run 1_Trace 1613475780999,4,0.0,0.09960464823869837,0.5178571428636484,False
837,Run 1_Trace 1613475937030,3,0.0,0.0589173383137345,0.32792697049469127,False
838,Run 1_Trace 1613682937643,4,0.0,0.09666488534277545,0.24508653518550588,False
839,Run 1_Trace 1613475767252,5,0.0,0.1108044421563134,0.23605780743962873,False
840,Run 1_Trace 1613475782194,4,0.0,0.07021920736524566,0.28597212760444646,False
841,Run 1_Trace 1613614410125,1,0.0,0.09375,0.7585995156657682,False
842,Run 1_Trace 1613475790786,6,33.33333333333333,0.08542536556117092,7.713754887975639e-14,False
843,3.37,4,0.0,0.10496184627936278,0.14942751871754895,False
844,Run 1_Trace 1613484418094,9,33.33333333333333,0.07578446768788633,0.0,False
845,Run 1_Trace 1613608022675,4,0.0,0.04631301447657624,0.302457094427151,False
846,Run 1_Trace 1613475794059,7,28.57142857142857,0.07988508680024749,0.09999999999989002,False
847,Run 1_Trace 1613485495643,2,0.0,0.16145833333333331,0.3732980988650689,False
848,Run 1_Trace 1613485090450,3,0.0,0.04336760539868436,0.6467857577385726,False
849,Run 1_Trace 1613475798230,8,12.5,0.10966632185285982,1.5065069402122336e-12,False
850,Run 1_Trace 1613475965204,1,0.0,0.03253488673662622,0.5773413279765807,False
851,Run 1_Trace 1613651025750,1,0.0,0.08333333333333333,0.5744438625337476,False
852,Run 1_Trace 1613482590318,2,0.0,0.060214739902350656,0.3421188987226616,False
853,Run 1_Trace 1613475762598,4,0.0,0.07870660371631706,0.7290237461040755,False
854,Run 1_Trace 1613475746412,8,12.5,0.0722747152264316,0.0,False
855,Run 1_Trace 1613475914986,3,0.0,0.10243107416219395,0.9945110333922658,False
856,Run 1_Trace 1613475717170,7,28.57142857142857,0.0873622597101399,0.0,False
857,2.37,5,0.0,0.10456959652793267,0.22628936572279001,False
858,Run 1_Trace 1613488910148,2,0.0,0.051670439001651004,0.5772548202204734,False
859,Run 1_Trace 1613475762874,9,33.33333333333333,0.1306871572440839,0.0,False
860,Run 1_Trace 1613475764287,5,0.0,0.0867259082777787,0.584635392122934,False
861,Run 1_Trace 1613475799905,3,0.0,0.06752776141972235,0.38301151384176557,False
862,Run 1_Trace 1613475951666,9,0.0,0.07027004215341179,0.0,False
863,Run 1_Trace 1613475966548,5,0.0,0.0278293693095314,0.4789157668304917,False
864,Run 1_Trace 1613475803345,3,0.0,0.07007539506182725,0.4636746271367781,False
865,Run 1_Trace 1613663870214,5,0.0,0.10056357736050496,0.11049578077508299,False
866,Run 1_Trace 1613475945326,4,0.0,0.07431187037915672,0.4692684470966355,False
867,Run 1_Trace 1613475741950,3,0.0,0.08086304388250518,0.4606027728887223,False
868,Run 1_Trace 1613492123699,9,11.11111111111111,0.08177731247234156,0.0,False
869,Run 1_Trace 1613475736778,7,28.57142857142857,0.11346634886804764,0.0005337366009874128,False
870,Run 1_Trace 1613482375850,1,0.0,0.16666666666666666,0.44861263574231447,False
871,Run 1_Trace 1613475722238,7,14.285714285714285,0.09883250548943058,0.039830093848685674,False
872,Run 1_Trace 1613475879819,1,0.0,0.125,0.2023740655973737,False
873,Run 1_Trace 1613475797149,4,0.0,0.016212541153684285,0.4920835765255216,False
874,Run 1_Trace 1613475815212,10,60.0,0.0879309422269203,0.0,False
875,Run 1_Trace 1613655099229,4,0.0,0.03337776262078149,0.5128718476239245,False
876,Run 1_Trace 1613475930753,8,0.0,0.0979396121834789,0.5833333333333547,False
877,Run 1_Trace 1613477563416,3,0.0,0.04659084746969769,0.9270211231135458,False
878,Run 1_Trace 1613475813853,7,0.0,0.09713017348035147,0.355776644567892,False
879,Run 1_Trace 1613490823931,1,0.0,0.05303030303030303,0.5642497008497913,False
880,Run 1_Trace 1613476948233,8,0.0,0.05006357496949593,0.0,False
881,Run 1_Trace 1613475719546,1,0.0,0.04482644870746466,0.6780501205285642,False
882,Run 1_Trace 1613475742023,1,0.0,0.09848484848484848,0.8112027057617047,False
883,Run 1_Trace 1613475859466,1,0.0,0.03125,0.6379275046212994,False
884,Run 1_Trace 1613683802056,9,0.0,0.1021017655671227,0.47619047619047616,False
885,Run 1_Trace 1613475735957,6,16.666666666666664,0.08469287620011963,0.017917241174813563,False
886,1E2.3,3,0.0,0.06201269118547911,0.4838666040762826,False
887,Run 1_Trace 1613475770123,8,37.5,0.10177299212008097,0.0,False
888,Run 1_Trace 1613475729563,8,25.0,0.09326970277209419,0.05152782102032647,False
889,Run 1_Trace 1613475748570,1,0.0,0.11297062296822223,0.7218400246922351,False
890,Run 1_Trace 1613654080020,8,25.0,0.09045264238173863,0.010416666666666666,False
891,Run 1_Trace 1613571757575,2,0.0,0.04300227172644301,1.0989234772939362,False
892,Run 1_Trace 1613481146667,5,0.0,0.040339995457961964,0.8780681245010775,False
893,Run 1_Trace 1613588141675,2,0.0,0.16688948306595364,0.37422984755457533,False
894,Run 1_Trace 1613475747007,7,28.57142857142857,0.10441330889294996,0.14658482705451525,False
895,Run 1_Trace 1613475924049,8,0.0,0.06376099794596872,0.16666666666666666,False
896,Run 1_Trace 1613475780733,9,44.44444444444444,0.07885580443040642,0.0,False
897,Run 1_Trace 1613475829987,4,0.0,0.05566052114585192,0.3327255266500845,False
898,Run 1_Trace 1613490197727,1,0.0,0.13541666666666666,0.7241839951208553,False
899,Run 1_Trace 1613475834546,7,0.0,0.13547520982803465,0.16194774374098647,False
900,Run 1_Trace 1613475780292,4,0.0,0.11370649011677417,0.6169366518752721,False
901,Run 1_Trace 1613475794694,5,0.0,0.08661897720651093,0.6011904761906927,False
902,Run 1_Trace 1613476001977,8,12.5,0.1109319248833126,0.2833333333342133,False
903,Run 1_Trace 1613475780426,3,0.0,0.05316074319732075,0.4659914253537345,False
904,Run 1_Trace 1613475757154,10,60.0,0.17552492493408628,0.10416666666666667,False
905,Run 1_Trace 1613476326879,7,0.0,0.06035407191406193,0.5520833333333334,False
906,Run 1_Trace 1613588758722,2,0.0,0.125,0.6908879018775722,False
907,Run 1_Trace 1613475944869,5,20.0,0.08030842584843553,0.0,False
908,Run 1_Trace 1613485480036,2,0.0,0.11515151515151516,0.8962334642853937,False
909,Run 1_Trace 1613475726263,7,28.57142857142857,0.10142293361455187,0.03152752449999259,False
910,Run 1_Trace 1613475992106,5,0.0,0.09242205858925145,0.5576956901999669,False
911,Run 1_Trace 1613475858480,1,0.0,0.045454545454545456,1.3251480195589336,False
912,Run 1_Trace 1613475881564,1,0.0,0.11764705882352941,0.682758555317184,False
913,Run 1_Trace 1613475888836,1,0.0,0.13541666666666666,0.4081163389783805,False
914,Run 1_Trace 1613479317123,8,50.0,0.09231817904392847,0.0,False
915,Run 1_Trace 1613475900874,9,33.33333333333333,0.11254711723854356,0.0,False
916,Run 1_Trace 1613475742353,2,0.0,0.21607899558902854,0.6659320876981373,False
917,3.11,6,0.0,0.14608467807702583,0.18157010451467626,False
918,Run 1_Trace 1613475752866,5,0.0,0.12587591605768927,0.40043290043294955,False
919,Run 1_Trace 1613475912212,10,20.0,0.09375678792850989,0.0,False
920,Run 1_Trace 1613475762247,1,0.0,0.18863440851351268,0.30587622777576223,False
921,Run 1_Trace 1613475736448,1,0.0,0.3229166666666667,0.41273653768093244,False
922,Run 1_Trace 1613475876169,6,0.0,0.11845521615755111,0.1628796044126181,False
923,Run 1_Trace 1613475953850,4,0.0,0.03283061607442159,0.29576125590509444,False
924,Run 1_Trace 1613475751596,5,0.0,0.13915039055386547,0.1682678764696289,False
925,3.46D,11,36.36363636363637,0.09853242533751691,0.0,False
926,Run 1_Trace 1613475801077,13,15.384615384615385,0.10145020859503268,0.19999999999978,False
927,Run 1_Trace 1613491301654,8,25.0,0.0671256902180479,0.3764705882361741,False
928,Run 1_Trace 1613641594435,1,0.0,0.15581618470150607,0.455766018603116,False
929,Run 1_Trace 1613491270898,7,0.0,0.06810847322474542,0.36764705882352944,False
930,Run 1_Trace 1613475724248,2,0.0,0.20638192598677513,0.3586475608359586,False
931,Run 1_Trace 1613480534456,1,0.0,0.03787878787878788,0.861109260946177,False
932,Run 1_Trace 1613483971935,3,0.0,0.13640151515167281,0.11034105483636164,False
933,Run 1_Trace 1613475750133,2,0.0,0.08154675169362428,0.5494265931070756,False
934,6606040_20170517047_RABL4990NL#02_E05.hid,3,0.0,0.048310245242455696,0.5089648850819968,False
935,Run 1_Trace 1613565589699,5,0.0,0.09792964721085154,0.39577467472335515,False
936,Run 1_Trace 1613475793734,5,0.0,0.07337306220440662,0.7011904761903666,False
937,Run 1_Trace 1613475716633,2,0.0,0.20045399558902854,0.4823285108317014,False
938,Run 1_Trace 1613619240522,7,0.0,0.035734766728320606,0.9304491597223767,False
939,Run 1_Trace 1613475748505,2,0.0,0.17903723903943236,0.6017240133904543,False
940,Run 1_Trace 1613480515809,2,0.0,0.03858167988276899,0.648847580177262,False
941,Run 1_Trace 1613484120298,9,33.33333333333333,0.11372496024192381,0.0,False
942,Run 1_Trace 1613475739386,2,0.0,0.189453905706099,0.45831490502168115,False
943,Run 1_Trace 1613481384981,8,37.5,0.11356427362036951,0.0,False
944,Run 1_Trace 1613476084964,2,0.0,0.1737689393939394,0.669912734114002,False
945,Run 1_Trace 1613475793105,5,0.0,0.15572032269072983,0.5300742104946066,False
946,Run 1_Trace 1613475755100,6,0.0,0.07750765246574881,0.26785714285736506,False
947,Run 1_Trace 1613475783697,1,0.0,0.09090909090909091,0.5597363638337793,False
948,Run 1_Trace 1613475746100,6,0.0,0.09762675190453123,0.28575335619444026,False
949,Run 1_Trace 1613476001572,6,0.0,0.046894107085921254,0.3110594405072892,False
950,Run 1_Trace 1613486063312,1,0.0,0.06060606060606061,0.5592285200890307,False
951,Run 1_Trace 1613475823047,5,0.0,0.10994380304707203,0.6308987293445529,False
952,Run 1_Trace 1613485149098,1,0.0,0.11764705882352941,2.172819801204276,False
953,Run 1_Trace 1613483961447,1,0.0,0.08399910676358434,0.5283389433099885,False
954,Run 1_Trace 1613590269534,8,25.0,0.05427367480947409,0.07291666666666667,False
955,Run 1_Trace 1613475773930,6,0.0,0.07605574731510233,0.3409090909090909,False
956,Run 1_Trace 1613475714339,6,33.33333333333333,0.1159160159910856,0.03197971800916248,False
957,Run 1_Trace 1613475738058,8,37.5,0.09586755265769083,4.447805008228439e-05,False
958,Run 1_Trace 1613630837306,7,0.0,0.12065163514855672,0.5595238095238095,False
959,Run 1_Trace 1613475963754,1,0.0,0.16666666666666666,0.9574130175793627,False
960,Run 1_Trace 1613475783435,4,0.0,0.05147024414046605,0.6284984053403633,False
961,Run 1_Trace 1613475730270,1,0.0,0.13905002527234414,0.5876553251108837,False
962,Run 1_Trace 1613475737952,2,0.0,0.17903723903943236,0.2230166529818747,False
963,Run 1_Trace 1613475765444,6,0.0,0.04792418155986463,0.25,False
964,Run 1_Trace 1613490962846,9,11.11111111111111,0.09626315419872652,0.0,False
965,4.09,11,45.45454545454545,0.0939103999684077,0.0,False
966,Run 1_Trace 1613690829890,7,0.0,0.08116050908967697,0.2984520993292823,False
967,Run 1_Trace 1613475765031,1,0.0,0.25,0.508096119147537,False
968,Run 1_Trace 1613475749146,1,0.0,0.3125,0.40293270887558313,False
969,Run 1_Trace 1613475884483,4,0.0,0.07257533890642819,0.31915053583956354,False
970,5.39,6,0.0,0.08057979991337652,0.20210118719147158,False
971,Run 1_Trace 1613475950273,8,12.5,0.10072207612612981,0.0,False
972,Run 1_Trace 1613475979782,8,37.5,0.13167670963376119,0.0,False
973,6606555_20170522038_RABJ9264NL#02_G11.hid,1,0.0,0.3333333333333333,0.47858161952457695,False
974,Run 1_Trace 1613475717922,1,0.0,0.3229166666666667,0.35742264676183627,False
975,Run 1_Trace 1613487555521,8,25.0,0.09838011044343607,0.0,False
976,Run 1_Trace 1613475718120,1,0.0,0.3125,0.46883389259881186,False
977,Run 1_Trace 1613480441911,9,0.0,0.07015872641211712,0.3325923428538617,False
978,Run 1_Trace 1613570577220,2,0.0,0.07870116038794045,0.6550872832716503,False
979,Run 1_Trace 1613475796537,1,0.0,0.0126048351184406,0.27279521730816403,False
980,Run 1_Trace 1613475806155,4,0.0,0.07991487621431817,0.8348832818181827,False
981,Run 1_Trace 1613475778854,2,0.0,0.08092295577137426,0.21357546996045024,False
982,Run 1_Trace 1613475757841,3,0.0,0.02813165516412155,0.7628408218138644,False
983,Run 1_Trace 1613491461267,1,0.0,0.15625,0.4972677595115756,False
984,Run 1_Trace 1613490872711,1,0.0,0.20000000000087997,0.5071479978135432,False
985,Run 1_Trace 1613596567986,6,0.0,0.09414844253281351,0.07590923530257433,False
986,6606064_20170517071_RABG3376NL#02_G08.hid,4,25.0,0.10225856027700049,0.02025975181248054,False
987,Run 1_Trace 1613475749391,1,0.0,0.3020833333333333,0.5693805050062353,False
988,Run 1_Trace 1613491320004,9,44.44444444444444,0.0990884485441931,0.0,False
989,Run 1_Trace 1613475827974,8,37.5,0.10687357094198116,0.0,False
990,6606061_20170517068_RABN3561NL#02_D08.hid,2,0.0,0.20156712254028836,0.47226172010571094,False
